Company,Date,PreviousDate,TFIDF_Change
Sandisk,2026-08-03,2026-08-02,0.09573042608377091
Sandisk,2026-08-04,2026-08-03,0.10718634378534264
Sandisk,2026-08-05,2026-08-04,0.09054889788219889
Sandisk,2026-08-06,2026-08-05,0.09751473940327371
Sandisk,2026-08-07,2026-08-06,0.11280308924607363
Sandisk,2026-08-08,2026-08-07,0.11244122793752198
Sandisk,2026-08-09,2026-08-08,0.08762699187911727
Sandisk,2026-08-10,2026-08-09,0.12677343811971886
Sandisk,2026-08-11,2026-08-10,0.10986339752099583
Sandisk,2026-08-12,2026-08-11,0.08565961228227403
Sandisk,2026-08-13,2026-08-12,0.08665501434073353
Sandisk,2026-08-14,2026-08-13,0.10665852879641846
Sandisk,2026-08-15,2026-08-14,0.09678590201536852
Sandisk,2026-08-16,2026-08-15,0.08297952012594778
Sandisk,2026-08-17,2026-08-16,0.11333477143186965
Sandisk,2026-08-18,2026-08-17,0.11074446044991337
Sandisk,2026-08-20,2026-08-18,0.1197827885084305
Sandisk,2026-08-21,2026-08-20,0.09310012847577265
Sandisk,2026-08-22,2026-08-21,0.11831722461511673
Sandisk,2026-08-23,2026-08-22,0.07342245213179943
Sandisk,2026-08-24,2026-08-23,0.09075090654482842
Sandisk,2026-08-25,2026-08-24,0.09174517219570788
Sandisk,2026-08-26,2026-08-25,0.08231682671991392
Sandisk,2026-08-27,2026-08-26,0.08638788919829588
Sandisk,2026-08-28,2026-08-27,0.06665490145245889
ServiceNow,2026-07-16,2026-07-15,0.07299079345698678
ServiceNow,2026-07-17,2026-07-16,0.10521315912582774
ServiceNow,2026-07-18,2026-07-17,0.14740534798972038
ServiceNow,2026-07-19,2026-07-18,0.1232328321343924
ServiceNow,2026-07-20,2026-07-19,0.21818412963472
ServiceNow,2026-07-21,2026-07-20,0.10281011620537495
ServiceNow,2026-07-22,2026-07-21,0.2324510491007965
ServiceNow,2026-07-23,2026-07-22,0.2349455981406695
ServiceNow,2026-07-24,2026-07-23,0.11082944476397327
ServiceNow,2026-07-25,2026-07-24,0.10381777963742556
ServiceNow,2026-07-26,2026-07-25,0.0804204806049088
ServiceNow,2026-07-27,2026-07-26,0.08612815479721914
ServiceNow,2026-07-28,2026-07-27,0.11214983780536547
ServiceNow,2026-07-29,2026-07-28,0.08244349746512625
ServiceNow,2026-07-30,2026-07-29,0.09048467498507096
ServiceNow,2026-07-31,2026-07-30,0.1121184408402972
ServiceNow,2026-08-01,2026-07-31,0.0837275835792336
ServiceNow,2026-08-02,2026-08-01,0.08033410525881812
ServiceNow,2026-08-03,2026-08-02,0.07171362572965401
ServiceNow,2026-08-04,2026-08-03,0.11333450242942256
ServiceNow,2026-08-05,2026-08-04,0.08709787643822609
ServiceNow,2026-08-06,2026-08-05,0.11391005562285017
ServiceNow,2026-08-07,2026-08-06,0.06268620172589467
ServiceNow,2026-08-08,2026-08-07,0.06479104877792241
ServiceNow,2026-08-09,2026-08-08,0.07424441656232206
ServiceNow,2026-08-10,2026-08-09,0.09057898295536493
ServiceNow,2026-08-11,2026-08-10,0.08349491181826041
ServiceNow,2026-08-12,2026-08-11,0.08590273599393128
ServiceNow,2026-08-13,2026-08-12,0.10393527521257184
ServiceNow,2026-08-14,2026-08-13,0.06996340730329964
ServiceNow,2026-08-15,2026-08-14,0.06576486098529588
ServiceNow,2026-08-16,2026-08-15,0.06758380196615221
ServiceNow,2026-08-17,2026-08-16,0.07421015951713272
ServiceNow,2026-08-18,2026-08-17,0.08042470849143224
ServiceNow,2026-08-20,2026-08-18,0.07135427804046668
ServiceNow,2026-08-21,2026-08-20,0.08532233973519177
ServiceNow,2026-08-22,2026-08-21,0.07389163784325581
ServiceNow,2026-08-23,2026-08-22,0.07163010876402565
ServiceNow,2026-08-24,2026-08-23,0.06829724310770624
ServiceNow,2026-08-25,2026-08-24,0.062008626098382535
ServiceNow,2026-08-26,2026-08-25,0.07466302622547638
ServiceNow,2026-08-27,2026-08-26,0.07696714226777024
ServiceNow,2026-08-28,2026-08-27,0.08382166810584868
Smurfit Westrock,2026-07-16,2026-07-15,0.14373396989778575
Smurfit Westrock,2026-07-17,2026-07-16,0.14372346408414804
Smurfit Westrock,2026-07-18,2026-07-17,0.14049505871547185
Smurfit Westrock,2026-07-19,2026-07-18,0.13279925356293176
Smurfit Westrock,2026-07-20,2026-07-19,0.1768749554693213
Smurfit Westrock,2026-07-21,2026-07-20,0.07411759100773863
Smurfit Westrock,2026-07-22,2026-07-21,0.1468846910012599
Smurfit Westrock,2026-07-23,2026-07-22,0.1769152868008005
Smurfit Westrock,2026-07-24,2026-07-23,0.07131405234948418
Smurfit Westrock,2026-07-25,2026-07-24,0.09752865801645294
Smurfit Westrock,2026-07-26,2026-07-25,0.08196535093335366
Smurfit Westrock,2026-07-27,2026-07-26,0.09195913505551268
Smurfit Westrock,2026-07-28,2026-07-27,0.08649414443161385
Smurfit Westrock,2026-07-29,2026-07-28,0.08426220972254894
Smurfit Westrock,2026-07-30,2026-07-29,0.13950954647743607
Smurfit Westrock,2026-07-31,2026-07-30,0.08631969834743258
Smurfit Westrock,2026-08-01,2026-07-31,0.07612963173592302
Smurfit Westrock,2026-08-02,2026-08-01,0.07168486589847911
Smurfit Westrock,2026-08-03,2026-08-02,0.07197137373680651
Smurfit Westrock,2026-08-04,2026-08-03,0.07425535292175545
Smurfit Westrock,2026-08-05,2026-08-04,0.07866620465271856
Smurfit Westrock,2026-08-06,2026-08-05,0.07559195192017165
Smurfit Westrock,2026-08-07,2026-08-06,0.08968669225972081
Smurfit Westrock,2026-08-08,2026-08-07,0.11823456071362526
Smurfit Westrock,2026-08-09,2026-08-08,0.07336805141059555
Smurfit Westrock,2026-08-10,2026-08-09,0.07381642018577061
Smurfit Westrock,2026-08-11,2026-08-10,0.07558928375580887
Smurfit Westrock,2026-08-12,2026-08-11,0.07270534639580728
Smurfit Westrock,2026-08-13,2026-08-12,0.08651421075301247
Smurfit Westrock,2026-08-14,2026-08-13,0.09535640930142031
Smurfit Westrock,2026-08-15,2026-08-14,0.06971153945147923
Smurfit Westrock,2026-08-16,2026-08-15,0.0930281575750267
Smurfit Westrock,2026-08-17,2026-08-16,0.07648215728792274
Smurfit Westrock,2026-08-18,2026-08-17,0.07783169212819108
Smurfit Westrock,2026-08-20,2026-08-18,0.08671266786943443
Smurfit Westrock,2026-08-21,2026-08-20,0.08233753336020555
Smurfit Westrock,2026-08-22,2026-08-21,0.08739714946875388
Smurfit Westrock,2026-08-23,2026-08-22,0.07706524045372865
Smurfit Westrock,2026-08-24,2026-08-23,0.08686037459660689
Smurfit Westrock,2026-08-25,2026-08-24,0.08246210390927045
Smurfit Westrock,2026-08-26,2026-08-25,0.07799838010002424
Smurfit Westrock,2026-08-27,2026-08-26,0.07204549316709918
Smurfit Westrock,2026-08-28,2026-08-27,0.07918839057064242
Starbucks,2026-07-16,2026-07-15,0.1100670487595593
Starbucks,2026-07-17,2026-07-16,0.11638056975231248
Starbucks,2026-07-18,2026-07-17,0.12184503091979138
Starbucks,2026-07-19,2026-07-18,0.12662962697932978
Starbucks,2026-07-20,2026-07-19,0.15099179025646492
Starbucks,2026-07-21,2026-07-20,0.06826152736823066
Starbucks,2026-07-22,2026-07-21,0.15879421538035532
Starbucks,2026-07-23,2026-07-22,0.15234437919559907
Starbucks,2026-07-24,2026-07-23,0.06336498506852961
Starbucks,2026-07-25,2026-07-24,0.08032339272529498
Starbucks,2026-07-26,2026-07-25,0.06300630075397706
Starbucks,2026-07-27,2026-07-26,0.059622041643470736
Starbucks,2026-07-28,2026-07-27,0.07392664385641101
Starbucks,2026-07-29,2026-07-28,0.07661159943963491
Starbucks,2026-07-30,2026-07-29,0.09488881344872735
Starbucks,2026-07-31,2026-07-30,0.07713634952268877
Starbucks,2026-08-01,2026-07-31,0.0765954604559057
Starbucks,2026-08-02,2026-08-01,0.06498686714615665
Starbucks,2026-08-03,2026-08-02,0.07146897429863774
Starbucks,2026-08-04,2026-08-03,0.08548494338614676
Starbucks,2026-08-05,2026-08-04,0.07632994965881235
Starbucks,2026-08-06,2026-08-05,0.06166390908377084
Starbucks,2026-08-07,2026-08-06,0.06365828634100246
Starbucks,2026-08-08,2026-08-07,0.0729844213721299
Starbucks,2026-08-09,2026-08-08,0.0732364100417161
Starbucks,2026-08-10,2026-08-09,0.06212296987313015
Starbucks,2026-08-11,2026-08-10,0.05679248530629877
Starbucks,2026-08-12,2026-08-11,0.05136598093069744
Starbucks,2026-08-13,2026-08-12,0.05848343494835284
Starbucks,2026-08-14,2026-08-13,0.06311043476679667
Starbucks,2026-08-15,2026-08-14,0.06607330779307852
Starbucks,2026-08-16,2026-08-15,0.060854103904946166
Starbucks,2026-08-17,2026-08-16,0.05047039462839664
Starbucks,2026-08-18,2026-08-17,0.048180762864376336
Starbucks,2026-08-20,2026-08-18,0.06269673251957109
Starbucks,2026-08-21,2026-08-20,0.07236387223832685
Starbucks,2026-08-22,2026-08-21,0.07755008875458469
Starbucks,2026-08-23,2026-08-22,0.07226471663308254
Starbucks,2026-08-24,2026-08-23,0.0638224991092996
Starbucks,2026-08-25,2026-08-24,0.07159931653963092
Starbucks,2026-08-26,2026-08-25,0.07049119287109373
Starbucks,2026-08-27,2026-08-26,0.059566118789114664
Starbucks,2026-08-28,2026-08-27,0.06517347587777944
Steel Dynamics,2026-07-16,2026-07-15,0.17684371331374782
Steel Dynamics,2026-07-17,2026-07-16,0.12159015251147531
Steel Dynamics,2026-07-18,2026-07-17,0.148548975020261
Steel Dynamics,2026-07-19,2026-07-18,0.1621365139462827
Steel Dynamics,2026-07-20,2026-07-19,0.14028251832017136
Steel Dynamics,2026-07-21,2026-07-20,0.09407410381487458
Steel Dynamics,2026-07-22,2026-07-21,0.1765145542524652
Steel Dynamics,2026-07-23,2026-07-22,0.13246654877311403
Steel Dynamics,2026-07-24,2026-07-23,0.08387857583700509
Steel Dynamics,2026-07-25,2026-07-24,0.0683939703429618
Steel Dynamics,2026-07-26,2026-07-25,0.06291515681647064
Steel Dynamics,2026-07-27,2026-07-26,0.06940876994667722
Steel Dynamics,2026-07-28,2026-07-27,0.07269575030617326
Steel Dynamics,2026-07-29,2026-07-28,0.09491750560233236
Steel Dynamics,2026-07-30,2026-07-29,0.06651860222690942
Steel Dynamics,2026-07-31,2026-07-30,0.0707009605407688
Steel Dynamics,2026-08-01,2026-07-31,0.06702143319296794
Steel Dynamics,2026-08-02,2026-08-01,0.06826509229265021
Steel Dynamics,2026-08-03,2026-08-02,0.06630407793856219
Steel Dynamics,2026-08-04,2026-08-03,0.06973688496741548
Steel Dynamics,2026-08-05,2026-08-04,0.0805526740300031
Steel Dynamics,2026-08-06,2026-08-05,0.09337159993320443
Steel Dynamics,2026-08-07,2026-08-06,0.0787436191707146
Steel Dynamics,2026-08-08,2026-08-07,0.06883798678560415
Steel Dynamics,2026-08-09,2026-08-08,0.06933865675974105
Steel Dynamics,2026-08-10,2026-08-09,0.07295263833902965
Steel Dynamics,2026-08-11,2026-08-10,0.08752872854114191
Steel Dynamics,2026-08-12,2026-08-11,0.0783150278557766
Steel Dynamics,2026-08-13,2026-08-12,0.09365253687421082
Steel Dynamics,2026-08-14,2026-08-13,0.0739684873732811
Steel Dynamics,2026-08-15,2026-08-14,0.0822121165806381
Steel Dynamics,2026-08-16,2026-08-15,0.07683478352679673
Steel Dynamics,2026-08-17,2026-08-16,0.07872536674669928
Steel Dynamics,2026-08-18,2026-08-17,0.07617981344790492
Steel Dynamics,2026-08-20,2026-08-18,0.08800234642620963
Steel Dynamics,2026-08-21,2026-08-20,0.092324327173675
Steel Dynamics,2026-08-22,2026-08-21,0.07510891585043578
Steel Dynamics,2026-08-23,2026-08-22,0.06001369787324651
Steel Dynamics,2026-08-24,2026-08-23,0.08095043071136654
Steel Dynamics,2026-08-25,2026-08-24,0.08392809461802464
Steel Dynamics,2026-08-26,2026-08-25,0.07327068593820385
Steel Dynamics,2026-08-27,2026-08-26,0.07397846882787484
Steel Dynamics,2026-08-28,2026-08-27,0.06434112071900278
Take-Two Interactive,2026-07-16,2026-07-15,0.19359415239100253
Take-Two Interactive,2026-07-17,2026-07-16,0.22530511758757843
Take-Two Interactive,2026-07-18,2026-07-17,0.08225967259135414
Take-Two Interactive,2026-07-19,2026-07-18,0.06145502297542382
Take-Two Interactive,2026-07-20,2026-07-19,0.06656825912893827
Take-Two Interactive,2026-07-21,2026-07-20,0.07819217318344684
Take-Two Interactive,2026-07-22,2026-07-21,0.18251090124592617
Take-Two Interactive,2026-07-23,2026-07-22,0.1611029353284923
Take-Two Interactive,2026-07-24,2026-07-23,0.07824283284781497
Take-Two Interactive,2026-07-25,2026-07-24,0.08804596229408501
Take-Two Interactive,2026-07-26,2026-07-25,0.1047633733228488
Take-Two Interactive,2026-07-27,2026-07-26,0.07291012429715593
Take-Two Interactive,2026-07-28,2026-07-27,0.07779386017943135
Take-Two Interactive,2026-07-29,2026-07-28,0.08334483402901671
Take-Two Interactive,2026-07-30,2026-07-29,0.07273965869810395
Take-Two Interactive,2026-07-31,2026-07-30,0.08432534412892645
Take-Two Interactive,2026-08-01,2026-07-31,0.0904575228370974
Take-Two Interactive,2026-08-02,2026-08-01,0.07902659372109988
Take-Two Interactive,2026-08-03,2026-08-02,0.06914506519966834
Take-Two Interactive,2026-08-04,2026-08-03,0.07669462047006603
Take-Two Interactive,2026-08-05,2026-08-04,0.08152064818157878
Take-Two Interactive,2026-08-06,2026-08-05,0.07979965524884469
Take-Two Interactive,2026-08-07,2026-08-06,0.08776716865291845
Take-Two Interactive,2026-08-08,2026-08-07,0.08020838528265029
Take-Two Interactive,2026-08-09,2026-08-08,0.08251634755039594
Take-Two Interactive,2026-08-10,2026-08-09,0.08540000897812483
Take-Two Interactive,2026-08-11,2026-08-10,0.07152879207630825
Take-Two Interactive,2026-08-12,2026-08-11,0.06818080401338289
Take-Two Interactive,2026-08-13,2026-08-12,0.06839721653207598
Take-Two Interactive,2026-08-14,2026-08-13,0.07037923951155733
Take-Two Interactive,2026-08-15,2026-08-14,0.07578043534872769
Take-Two Interactive,2026-08-16,2026-08-15,0.06636998298907659
Take-Two Interactive,2026-08-17,2026-08-16,0.07391465077205972
Take-Two Interactive,2026-08-18,2026-08-17,0.08695987650996506
Take-Two Interactive,2026-08-20,2026-08-18,0.07675755647851479
Take-Two Interactive,2026-08-21,2026-08-20,0.07053621717614378
Take-Two Interactive,2026-08-22,2026-08-21,0.09296935176256038
Take-Two Interactive,2026-08-23,2026-08-22,0.06754075231125134
Take-Two Interactive,2026-08-24,2026-08-23,0.07124666880132835
Take-Two Interactive,2026-08-25,2026-08-24,0.07735037977613901
Take-Two Interactive,2026-08-26,2026-08-25,0.07412715179175222
Take-Two Interactive,2026-08-27,2026-08-26,0.08228795718389148
Take-Two Interactive,2026-08-28,2026-08-27,0.09374396303123345
"Tapestry, Inc",2026-07-16,2026-07-15,0.12473367419621584
"Tapestry, Inc",2026-07-17,2026-07-16,0.13307194608421447
"Tapestry, Inc",2026-07-18,2026-07-17,0.12247587469424803
"Tapestry, Inc",2026-07-19,2026-07-18,0.21497143975738153
"Tapestry, Inc",2026-07-20,2026-07-19,0.17630069626929357
"Tapestry, Inc",2026-07-21,2026-07-20,0.08498990578168686
"Tapestry, Inc",2026-07-22,2026-07-21,0.2497323698939704
"Tapestry, Inc",2026-07-23,2026-07-22,0.22385803457703457
"Tapestry, Inc",2026-07-24,2026-07-23,0.07683569998695206
"Tapestry, Inc",2026-07-25,2026-07-24,0.06546857574369713
"Tapestry, Inc",2026-07-26,2026-07-25,0.06918681066993204
"Tapestry, Inc",2026-07-27,2026-07-26,0.07227849461658653
"Tapestry, Inc",2026-07-28,2026-07-27,0.07313796874490364
"Tapestry, Inc",2026-07-29,2026-07-28,0.0713322260788758
"Tapestry, Inc",2026-07-30,2026-07-29,0.08987868758757955
"Tapestry, Inc",2026-07-31,2026-07-30,0.07467817419151412
"Tapestry, Inc",2026-08-01,2026-07-31,0.06555054719059716
"Tapestry, Inc",2026-08-02,2026-08-01,0.0631082233519531
"Tapestry, Inc",2026-08-03,2026-08-02,0.06664692352880708
"Tapestry, Inc",2026-08-04,2026-08-03,0.0722280149976805
"Tapestry, Inc",2026-08-05,2026-08-04,0.07685987872324707
"Tapestry, Inc",2026-08-06,2026-08-05,0.09318867864463809
"Tapestry, Inc",2026-08-07,2026-08-06,0.10627933948985546
"Tapestry, Inc",2026-08-08,2026-08-07,0.07898738630076896
"Tapestry, Inc",2026-08-09,2026-08-08,0.06903355689457025
"Tapestry, Inc",2026-08-10,2026-08-09,0.07576364058683305
"Tapestry, Inc",2026-08-11,2026-08-10,0.08111120976421315
"Tapestry, Inc",2026-08-12,2026-08-11,0.07879098846561183
"Tapestry, Inc",2026-08-13,2026-08-12,0.13358413186453633
"Tapestry, Inc",2026-08-14,2026-08-13,0.12823176679925385
"Tapestry, Inc",2026-08-15,2026-08-14,0.07356253429919102
"Tapestry, Inc",2026-08-16,2026-08-15,0.09320380668837125
"Tapestry, Inc",2026-08-17,2026-08-16,0.06900629725564678
"Tapestry, Inc",2026-08-18,2026-08-17,0.07541307756109816
"Tapestry, Inc",2026-08-20,2026-08-18,0.07327509085139083
"Tapestry, Inc",2026-08-21,2026-08-20,0.07376320449647156
"Tapestry, Inc",2026-08-22,2026-08-21,0.0833442959140076
"Tapestry, Inc",2026-08-23,2026-08-22,0.07158520445022687
"Tapestry, Inc",2026-08-24,2026-08-23,0.07273730008527746
"Tapestry, Inc",2026-08-25,2026-08-24,0.07173242410005531
"Tapestry, Inc",2026-08-26,2026-08-25,0.06808011387864576
"Tapestry, Inc",2026-08-27,2026-08-26,0.06821274000100996
"Tapestry, Inc",2026-08-28,2026-08-27,0.07128221011401159
Target Corporation,2026-07-16,2026-07-15,0.30298049377238845
Target Corporation,2026-07-17,2026-07-16,0.13271169139231687
Target Corporation,2026-07-18,2026-07-17,0.13582435079850008
Target Corporation,2026-07-19,2026-07-18,0.12236510903362607
Target Corporation,2026-07-20,2026-07-19,0.23004702349268535
Target Corporation,2026-07-21,2026-07-20,0.0982626280552088
Target Corporation,2026-07-22,2026-07-21,0.1483810755371573
Target Corporation,2026-07-23,2026-07-22,0.1530116938354502
Target Corporation,2026-07-24,2026-07-23,0.0674126523201487
Target Corporation,2026-07-25,2026-07-24,0.08579523621422724
Target Corporation,2026-07-26,2026-07-25,0.07494876845949816
Target Corporation,2026-07-27,2026-07-26,0.07110114806426271
Target Corporation,2026-07-28,2026-07-27,0.10602153630294398
Target Corporation,2026-07-29,2026-07-28,0.07432187234700349
Target Corporation,2026-07-30,2026-07-29,0.07916055318486215
Target Corporation,2026-07-31,2026-07-30,0.09532184143957434
Target Corporation,2026-08-01,2026-07-31,0.08964736133955087
Target Corporation,2026-08-02,2026-08-01,0.0765616214926722
Target Corporation,2026-08-03,2026-08-02,0.06809531262800528
Target Corporation,2026-08-04,2026-08-03,0.07742165857774108
Target Corporation,2026-08-05,2026-08-04,0.0813785366213835
Target Corporation,2026-08-06,2026-08-05,0.08783496956123016
Target Corporation,2026-08-07,2026-08-06,0.0885613397412216
Target Corporation,2026-08-08,2026-08-07,0.07535148893850863
Target Corporation,2026-08-09,2026-08-08,0.06919234547993802
Target Corporation,2026-08-10,2026-08-09,0.08470526721131288
Target Corporation,2026-08-11,2026-08-10,0.10267409801202154
Target Corporation,2026-08-12,2026-08-11,0.07156611998905271
Target Corporation,2026-08-13,2026-08-12,0.09301588873268463
Target Corporation,2026-08-14,2026-08-13,0.0893214012880792
Target Corporation,2026-08-15,2026-08-14,0.06627582214593963
Target Corporation,2026-08-16,2026-08-15,0.07015899622458499
Target Corporation,2026-08-17,2026-08-16,0.08954640608803943
Target Corporation,2026-08-18,2026-08-17,0.07488437811335724
Target Corporation,2026-08-20,2026-08-18,0.10247343155677291
Target Corporation,2026-08-21,2026-08-20,0.0989565124696703
Target Corporation,2026-08-22,2026-08-21,0.09603362515295599
Target Corporation,2026-08-23,2026-08-22,0.05407133625568228
Target Corporation,2026-08-24,2026-08-23,0.08148258319889057
Target Corporation,2026-08-25,2026-08-24,0.074448704449533
Target Corporation,2026-08-26,2026-08-25,0.05961241274133744
Target Corporation,2026-08-27,2026-08-26,0.06258741239131194
Target Corporation,2026-08-28,2026-08-27,0.07053438723835315
"Tesla, Inc",2026-07-16,2026-07-15,0.2733635905965367
"Tesla, Inc",2026-07-17,2026-07-16,0.36546236126231535
"Tesla, Inc",2026-07-18,2026-07-17,0.23147770636783627
"Tesla, Inc",2026-07-19,2026-07-18,0.19102651029250717
"Tesla, Inc",2026-07-20,2026-07-19,0.2062348583460405
"Tesla, Inc",2026-07-21,2026-07-20,0.07027764049835139
"Tesla, Inc",2026-07-22,2026-07-21,0.1641786243058333
"Tesla, Inc",2026-07-23,2026-07-22,0.17243675871360375
"Tesla, Inc",2026-07-24,2026-07-23,0.09817468845003308
"Tesla, Inc",2026-07-25,2026-07-24,0.0893445933923126
"Tesla, Inc",2026-07-26,2026-07-25,0.10243300368052699
"Tesla, Inc",2026-07-27,2026-07-26,0.115357107482991
"Tesla, Inc",2026-07-28,2026-07-27,0.09987000092357035
"Tesla, Inc",2026-07-29,2026-07-28,0.07186734847635712
"Tesla, Inc",2026-07-30,2026-07-29,0.09962934606466856
"Tesla, Inc",2026-07-31,2026-07-30,0.07601306553554366
"Tesla, Inc",2026-08-01,2026-07-31,0.07225180104095252
"Tesla, Inc",2026-08-02,2026-08-01,0.07480496009208648
"Tesla, Inc",2026-08-03,2026-08-02,0.07348356575328419
"Tesla, Inc",2026-08-04,2026-08-03,0.08717702779635539
"Tesla, Inc",2026-08-05,2026-08-04,0.09962620657830679
"Tesla, Inc",2026-08-06,2026-08-05,0.131026704783459
"Tesla, Inc",2026-08-07,2026-08-06,0.10793701473161965
"Tesla, Inc",2026-08-08,2026-08-07,0.09168027736301954
"Tesla, Inc",2026-08-09,2026-08-08,0.06814359664691316
"Tesla, Inc",2026-08-10,2026-08-09,0.08826380746763773
"Tesla, Inc",2026-08-11,2026-08-10,0.08389590091522192
"Tesla, Inc",2026-08-12,2026-08-11,0.09830800464244849
"Tesla, Inc",2026-08-13,2026-08-12,0.11338898008962528
"Tesla, Inc",2026-08-14,2026-08-13,0.10136008896728077
"Tesla, Inc",2026-08-15,2026-08-14,0.0917557879638079
"Tesla, Inc",2026-08-16,2026-08-15,0.06103048701769931
"Tesla, Inc",2026-08-17,2026-08-16,0.07287867639499357
"Tesla, Inc",2026-08-18,2026-08-17,0.07559739742513372
"Tesla, Inc",2026-08-20,2026-08-18,0.06305988928973438
"Tesla, Inc",2026-08-21,2026-08-20,0.08441177102755071
"Tesla, Inc",2026-08-22,2026-08-21,0.08779783048674128
"Tesla, Inc",2026-08-23,2026-08-22,0.06797620017569073
"Tesla, Inc",2026-08-24,2026-08-23,0.09894695679923338
"Tesla, Inc",2026-08-25,2026-08-24,0.07574530138511104
"Tesla, Inc",2026-08-26,2026-08-25,0.06903094980870295
"Tesla, Inc",2026-08-27,2026-08-26,0.06941856206265129
"Tesla, Inc",2026-08-28,2026-08-27,0.07981777488322939
Ventas,2026-07-16,2026-07-15,0.11040114919216137
Ventas,2026-07-17,2026-07-16,0.15075138772277752
Ventas,2026-07-18,2026-07-17,0.13240795457833154
Ventas,2026-07-19,2026-07-18,0.12379206942595078
Ventas,2026-07-20,2026-07-19,0.1821774788874898
Ventas,2026-07-21,2026-07-20,0.06634155619242021
Ventas,2026-07-22,2026-07-21,0.14554682761098292
Ventas,2026-07-23,2026-07-22,0.1520635245142018
Ventas,2026-07-24,2026-07-23,0.08423008333735316
Ventas,2026-07-25,2026-07-24,0.07806483771991446
Ventas,2026-07-26,2026-07-25,0.06783939211488066
Ventas,2026-07-27,2026-07-26,0.0661758092488528
Ventas,2026-07-28,2026-07-27,0.07183452101241139
Ventas,2026-07-29,2026-07-28,0.07584069111520675
Ventas,2026-07-30,2026-07-29,0.09977247620020124
Ventas,2026-07-31,2026-07-30,0.08284542188182564
Ventas,2026-08-01,2026-07-31,0.06833712192247354
Ventas,2026-08-02,2026-08-01,0.06259581345485843
Ventas,2026-08-03,2026-08-02,0.06469765736844335
Ventas,2026-08-04,2026-08-03,0.06282633380975411
Ventas,2026-08-05,2026-08-04,0.06302924735532323
Ventas,2026-08-06,2026-08-05,0.08009037415569464
Ventas,2026-08-07,2026-08-06,0.06653204630066412
Ventas,2026-08-08,2026-08-07,0.0682252984991697
Ventas,2026-08-09,2026-08-08,0.054381401654768124
Ventas,2026-08-10,2026-08-09,0.05810581747737931
Ventas,2026-08-11,2026-08-10,0.06420817519127708
Ventas,2026-08-12,2026-08-11,0.06365069852398597
Ventas,2026-08-13,2026-08-12,0.06260520510127299
Ventas,2026-08-14,2026-08-13,0.06423171424132579
Ventas,2026-08-15,2026-08-14,0.05871071570220732
Ventas,2026-08-16,2026-08-15,0.07023216527157128
Ventas,2026-08-17,2026-08-16,0.07395100047727665
Ventas,2026-08-18,2026-08-17,0.06658563005898344
Ventas,2026-08-20,2026-08-18,0.062322591559598184
Ventas,2026-08-21,2026-08-20,0.059347400121446126
Ventas,2026-08-22,2026-08-21,0.07075136018983208
Ventas,2026-08-23,2026-08-22,0.060247328631510055
Ventas,2026-08-24,2026-08-23,0.07444830066413477
Ventas,2026-08-25,2026-08-24,0.08149613011729306
Ventas,2026-08-26,2026-08-25,0.06365801942986493
Ventas,2026-08-27,2026-08-26,0.07122012164008684
Ventas,2026-08-28,2026-08-27,0.06894708479793343
Visa Inc,2026-07-16,2026-07-15,0.11500957623849883
Visa Inc,2026-07-17,2026-07-16,0.10570682435217083
Visa Inc,2026-07-18,2026-07-17,0.08729199960537315
Visa Inc,2026-07-19,2026-07-18,0.09349412585043904
Visa Inc,2026-07-20,2026-07-19,0.15784506048761637
Visa Inc,2026-07-21,2026-07-20,0.07093711507626466
Visa Inc,2026-07-22,2026-07-21,0.15427737513240858
Visa Inc,2026-07-23,2026-07-22,0.15609140799501264
Visa Inc,2026-07-24,2026-07-23,0.07174607700290014
Visa Inc,2026-07-25,2026-07-24,0.06562039237799233
Visa Inc,2026-07-26,2026-07-25,0.049279149003911615
Visa Inc,2026-07-27,2026-07-26,0.052699681966474565
Visa Inc,2026-07-28,2026-07-27,0.06999199086247221
Visa Inc,2026-07-29,2026-07-28,0.07590901372702274
Visa Inc,2026-07-30,2026-07-29,0.07052973090657255
Visa Inc,2026-07-31,2026-07-30,0.09558543565141575
Visa Inc,2026-08-01,2026-07-31,0.07442965647092459
Visa Inc,2026-08-02,2026-08-01,0.06764270106125869
Visa Inc,2026-08-03,2026-08-02,0.07826037958330512
Visa Inc,2026-08-04,2026-08-03,0.08169912927250178
Visa Inc,2026-08-05,2026-08-04,0.08148206798271451
Visa Inc,2026-08-06,2026-08-05,0.07324687990682688
Visa Inc,2026-08-07,2026-08-06,0.08893577815166709
Visa Inc,2026-08-08,2026-08-07,0.06406897063699957
Visa Inc,2026-08-09,2026-08-08,0.055024550836740294
Visa Inc,2026-08-10,2026-08-09,0.07958934499907655
Visa Inc,2026-08-11,2026-08-10,0.06860583721878377
Visa Inc,2026-08-12,2026-08-11,0.05315589447522828
Visa Inc,2026-08-13,2026-08-12,0.06387998784615045
Visa Inc,2026-08-14,2026-08-13,0.0516429514968193
Visa Inc,2026-08-15,2026-08-14,0.0552103541729394
Visa Inc,2026-08-16,2026-08-15,0.05451105062574202
Visa Inc,2026-08-17,2026-08-16,0.053027643678807856
Visa Inc,2026-08-18,2026-08-17,0.052578484157434824
Visa Inc,2026-08-20,2026-08-18,0.05517032680213463
Visa Inc,2026-08-21,2026-08-20,0.059986653712017945
Visa Inc,2026-08-22,2026-08-21,0.06338307593771042
