Date,Symbol,Company,Status,Reason,Output_Path,News_Available,News_Articles,Answer_Available,Snapshot_Path,Error
2026-08-23,CHRW,C.H. Robinson,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/CHRW_features.json,True,4.0,True,,
2026-08-23,CI,Cigna,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/CI_features.json,True,3.0,True,,
2026-08-23,CL,Colgate-Palmolive,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/CL_features.json,True,5.0,True,,
2026-08-23,COO,Cooper Companies (The),processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/COO_features.json,True,6.0,True,,
2026-08-23,COP,ConocoPhillips,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/COP_features.json,True,11.0,True,,
2026-08-23,COST,Costco,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/COST_features.json,True,6.0,True,,
2026-08-23,CSCO,Cisco,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/CSCO_features.json,True,5.0,True,,
2026-08-23,CSGP,CoStar Group,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/CSGP_features.json,True,5.0,True,,
2026-08-23,CTAS,Cintas,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/CTAS_features.json,True,6.0,True,,
2026-08-23,CTSH,Cognizant,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/CTSH_features.json,True,1.0,True,,
2026-08-23,CTVA,Corteva,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/CTVA_features.json,True,4.0,True,,
2026-08-23,CVS,CVS Health,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/CVS_features.json,True,11.0,True,,
2026-08-23,CVX,Chevron Corporation,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/CVX_features.json,True,3.0,True,,
2026-08-23,D,Dominion Energy,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/D_features.json,True,4.0,True,,
2026-08-23,DASH,DoorDash,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/DASH_features.json,True,9.0,True,,
2026-08-23,DG,Dollar General,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/DG_features.json,True,5.0,True,,
2026-08-23,DHR,Danaher Corporation,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/DHR_features.json,True,3.0,True,,
2026-08-23,DIS,Walt Disney Company (The),processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/DIS_features.json,True,5.0,True,,
2026-08-23,DVA,DaVita,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/DVA_features.json,True,1.0,True,,
2026-08-23,DVN,Devon Energy,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/DVN_features.json,True,5.0,True,,
2026-08-23,DXCM,Dexcom,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/DXCM_features.json,True,4.0,True,,
2026-08-23,EA,Electronic Arts,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/EA_features.json,False,0.0,True,,
2026-08-23,ED,Consolidated Edison,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/ED_features.json,True,2.0,True,,
2026-08-23,EOG,EOG Resources,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/EOG_features.json,True,4.0,True,,
2026-08-23,EW,Edwards Lifesciences,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/EW_features.json,True,4.0,True,,
2026-08-23,EXE,Expand Energy,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/EXE_features.json,True,2.0,True,,
2026-08-23,FANG,Diamondback Energy,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/FANG_features.json,True,6.0,True,,
2026-08-23,GEHC,GE HealthCare,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/GEHC_features.json,True,6.0,True,,
2026-08-23,GILD,Gilead Sciences,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/GILD_features.json,True,3.0,True,,
2026-08-23,GIS,General Mills,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/GIS_features.json,True,5.0,True,,
2026-08-23,GOOGL,Alphabet Inc. (Class A),processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/GOOGL_features.json,True,1.0,True,,
2026-08-23,GS,Goldman Sachs,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/GS_features.json,True,5.0,True,,
2026-08-23,HPE,Hewlett Packard Enterprise,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/HPE_features.json,True,3.0,True,,
2026-08-23,IFF,International Flavors & Fragrances,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/IFF_features.json,True,4.0,True,,
2026-08-23,IP,International Paper,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/IP_features.json,True,2.0,True,,
2026-08-23,IRM,Iron Mountain,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/IRM_features.json,True,3.0,True,,
2026-08-23,JPM,JPMorgan Chase,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/JPM_features.json,True,3.0,True,,
2026-08-23,KIM,Kimco Realty,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/KIM_features.json,True,1.0,True,,
2026-08-23,KO,Coca-Cola Company (The),processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/KO_features.json,True,5.0,True,,
2026-08-23,LNT,Alliant Energy,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/LNT_features.json,True,1.0,True,,
2026-08-23,LYB,LyondellBasell,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/LYB_features.json,True,3.0,True,,
2026-08-23,MAA,Mid-America Apartment Communities,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/MAA_features.json,True,1.0,True,,
2026-08-23,META,Meta Platforms,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/META_features.json,True,4.0,True,,
2026-08-23,MLM,Martin Marietta Materials,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/MLM_features.json,True,2.0,True,,
2026-08-23,MMM,3M,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/MMM_features.json,True,2.0,True,,
2026-08-23,MOS,Mosaic Company (The),processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/MOS_features.json,True,3.0,True,,
2026-08-23,NFLX,Netflix,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/NFLX_features.json,True,13.0,True,,
2026-08-23,NKE,"Nike, Inc.",processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/NKE_features.json,True,7.0,True,,
2026-08-23,NOW,ServiceNow,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/NOW_features.json,True,14.0,True,,
2026-08-23,OMC,Omnicom Group,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/OMC_features.json,True,1.0,True,,
2026-08-23,PEP,PepsiCo,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/PEP_features.json,True,6.0,True,,
2026-08-23,PYPL,PayPal,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/PYPL_features.json,True,12.0,True,,
2026-08-23,RL,Ralph Lauren Corporation,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/RL_features.json,True,8.0,True,,
2026-08-23,SBUX,Starbucks,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/SBUX_features.json,True,8.0,True,,
2026-08-23,SNDK,Sandisk,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/SNDK_features.json,True,8.0,True,,
2026-08-23,STLD,Steel Dynamics,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/STLD_features.json,True,11.0,True,,
2026-08-23,SW,Smurfit Westrock,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/SW_features.json,False,0.0,True,,
2026-08-23,T,AT&T,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/T_features.json,True,8.0,True,,
2026-08-23,TGT,Target Corporation,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/TGT_features.json,True,12.0,True,,
2026-08-23,TPR,"Tapestry, Inc.",processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/TPR_features.json,True,12.0,True,,
2026-08-23,TSLA,"Tesla, Inc.",processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/TSLA_features.json,True,10.0,True,,
2026-08-23,TTWO,Take-Two Interactive,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/TTWO_features.json,True,4.0,True,,
2026-08-23,V,Visa Inc.,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/V_features.json,True,4.0,True,,
2026-08-23,VMC,Vulcan Materials Company,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/VMC_features.json,False,0.0,True,,
2026-08-23,VST,Vistra Corp.,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/VST_features.json,True,6.0,True,,
2026-08-23,VTR,Ventas,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/VTR_features.json,True,2.0,True,,
2026-08-23,WBD,Warner Bros. Discovery,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/WBD_features.json,True,5.0,True,,
2026-08-23,WDAY,"Workday, Inc.",processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/WDAY_features.json,True,13.0,True,,
2026-08-23,WDC,Western Digital,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/WDC_features.json,True,3.0,True,,
2026-08-23,WEC,WEC Energy Group,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/WEC_features.json,False,0.0,True,,
2026-08-23,WELL,Welltower,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/WELL_features.json,False,0.0,True,,
2026-08-23,WFC,Wells Fargo,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/WFC_features.json,True,8.0,True,,
2026-08-23,WMB,Williams Companies,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/WMB_features.json,True,2.0,True,,
2026-08-23,WMT,Walmart,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/WMT_features.json,True,9.0,True,,
2026-08-23,WY,Weyerhaeuser,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/WY_features.json,False,0.0,True,,
2026-08-23,XEL,Xcel Energy,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/XEL_features.json,True,2.0,True,,
2026-08-23,XYL,Xylem Inc.,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-23/XYL_features.json,True,7.0,True,,
2026-08-23,,,failed,processing_error,,,,,/mnt/primary/Finnhub Pipeline/finnhub_snapshots_filtered/2026-08-23/CAT_snapshot.json,RuntimeError: LLM request failed after 4 attempts. Last error: ValueError: No JSON object found in model response.. Last raw response: None
2026-08-23,,,failed,processing_error,,,,,/mnt/primary/Finnhub Pipeline/finnhub_snapshots_filtered/2026-08-23/CEG_snapshot.json,RuntimeError: LLM request failed after 4 attempts. Last error: ValueError: No JSON object found in model response.. Last raw response: None
2026-08-24,AAPL,Apple Inc.,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/AAPL_features.json,True,6.0,True,,
2026-08-24,ABNB,Airbnb,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/ABNB_features.json,True,11.0,True,,
2026-08-24,ACN,Accenture,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/ACN_features.json,True,9.0,True,,
2026-08-24,ADBE,Adobe Inc.,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/ADBE_features.json,True,7.0,True,,
2026-08-24,AEP,American Electric Power,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/AEP_features.json,True,6.0,True,,
2026-08-24,AES,AES Corporation,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/AES_features.json,True,2.0,True,,
2026-08-24,AFL,Aflac,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/AFL_features.json,True,3.0,True,,
2026-08-24,AIG,American International Group,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/AIG_features.json,True,2.0,True,,
2026-08-24,AMZN,Amazon,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/AMZN_features.json,True,4.0,True,,
2026-08-24,AOS,A. O. Smith,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/AOS_features.json,False,0.0,True,,
2026-08-24,APA,APA Corporation,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/APA_features.json,True,8.0,True,,
2026-08-24,APD,Air Products,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/APD_features.json,True,7.0,True,,
2026-08-24,APO,Apollo Global Management,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/APO_features.json,True,3.0,True,,
2026-08-24,AXP,American Express,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/AXP_features.json,True,3.0,True,,
2026-08-24,BA,Boeing,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/BA_features.json,True,5.0,True,,
2026-08-24,BKNG,Booking Holdings,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/BKNG_features.json,True,7.0,True,,
2026-08-24,BKR,Baker Hughes,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/BKR_features.json,True,4.0,True,,
2026-08-24,BR,Broadridge Financial Solutions,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/BR_features.json,False,0.0,True,,
2026-08-24,CARR,Carrier Global,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/CARR_features.json,True,1.0,True,,
2026-08-24,CASY,Casey's,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/CASY_features.json,True,1.0,True,,
2026-08-24,CAT,Caterpillar Inc.,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/CAT_features.json,True,4.0,True,,
2026-08-24,CBRE,CBRE Group,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/CBRE_features.json,True,5.0,True,,
2026-08-24,CEG,Constellation Energy,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/CEG_features.json,True,5.0,True,,
2026-08-24,CHRW,C.H. Robinson,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/CHRW_features.json,True,4.0,True,,
2026-08-24,CI,Cigna,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/CI_features.json,True,5.0,True,,
2026-08-24,CL,Colgate-Palmolive,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/CL_features.json,True,3.0,True,,
2026-08-24,COO,Cooper Companies (The),processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/COO_features.json,True,6.0,True,,
2026-08-24,COP,ConocoPhillips,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/COP_features.json,True,11.0,True,,
2026-08-24,COST,Costco,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/COST_features.json,True,4.0,True,,
2026-08-24,CSCO,Cisco,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/CSCO_features.json,True,4.0,True,,
2026-08-24,CSGP,CoStar Group,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/CSGP_features.json,True,5.0,True,,
2026-08-24,CTAS,Cintas,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/CTAS_features.json,True,3.0,True,,
2026-08-24,CTSH,Cognizant,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/CTSH_features.json,True,1.0,True,,
2026-08-24,CTVA,Corteva,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/CTVA_features.json,True,4.0,True,,
2026-08-24,CVS,CVS Health,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/CVS_features.json,True,12.0,True,,
2026-08-24,CVX,Chevron Corporation,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/CVX_features.json,True,4.0,True,,
2026-08-24,D,Dominion Energy,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/D_features.json,True,4.0,True,,
2026-08-24,DASH,DoorDash,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/DASH_features.json,True,10.0,True,,
2026-08-24,DG,Dollar General,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/DG_features.json,True,5.0,True,,
2026-08-24,DHR,Danaher Corporation,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/DHR_features.json,True,2.0,True,,
2026-08-24,DIS,Walt Disney Company (The),processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/DIS_features.json,True,6.0,True,,
2026-08-24,DVA,DaVita,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/DVA_features.json,True,1.0,True,,
2026-08-24,DVN,Devon Energy,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/DVN_features.json,True,5.0,True,,
2026-08-24,DXCM,Dexcom,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/DXCM_features.json,True,4.0,True,,
2026-08-24,EA,Electronic Arts,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/EA_features.json,False,0.0,True,,
2026-08-24,ED,Consolidated Edison,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/ED_features.json,True,2.0,True,,
2026-08-24,EOG,EOG Resources,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/EOG_features.json,True,6.0,True,,
2026-08-24,EW,Edwards Lifesciences,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/EW_features.json,True,4.0,True,,
2026-08-24,EXE,Expand Energy,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/EXE_features.json,True,2.0,True,,
2026-08-24,FANG,Diamondback Energy,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/FANG_features.json,True,6.0,True,,
2026-08-24,GEHC,GE HealthCare,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/GEHC_features.json,True,6.0,True,,
2026-08-24,GILD,Gilead Sciences,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/GILD_features.json,True,2.0,True,,
2026-08-24,GIS,General Mills,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/GIS_features.json,True,4.0,True,,
2026-08-24,GOOGL,Alphabet Inc. (Class A),processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/GOOGL_features.json,False,0.0,True,,
2026-08-24,GS,Goldman Sachs,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/GS_features.json,True,5.0,True,,
2026-08-24,HPE,Hewlett Packard Enterprise,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/HPE_features.json,True,4.0,True,,
2026-08-24,IFF,International Flavors & Fragrances,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/IFF_features.json,True,4.0,True,,
2026-08-24,IP,International Paper,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/IP_features.json,True,3.0,True,,
2026-08-24,IRM,Iron Mountain,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/IRM_features.json,True,3.0,True,,
2026-08-24,JPM,JPMorgan Chase,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/JPM_features.json,True,4.0,True,,
2026-08-24,KIM,Kimco Realty,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/KIM_features.json,True,1.0,True,,
2026-08-24,KO,Coca-Cola Company (The),processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/KO_features.json,True,4.0,True,,
2026-08-24,LNT,Alliant Energy,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/LNT_features.json,True,3.0,True,,
2026-08-24,LYB,LyondellBasell,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/LYB_features.json,True,3.0,True,,
2026-08-24,MAA,Mid-America Apartment Communities,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/MAA_features.json,True,1.0,True,,
2026-08-24,META,Meta Platforms,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/META_features.json,True,5.0,True,,
2026-08-24,MLM,Martin Marietta Materials,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/MLM_features.json,True,2.0,True,,
2026-08-24,MMM,3M,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/MMM_features.json,True,3.0,True,,
2026-08-24,MOS,Mosaic Company (The),processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/MOS_features.json,True,3.0,True,,
2026-08-24,NFLX,Netflix,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/NFLX_features.json,True,12.0,True,,
2026-08-24,NKE,"Nike, Inc.",processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/NKE_features.json,True,8.0,True,,
2026-08-24,NOW,ServiceNow,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/NOW_features.json,True,14.0,True,,
2026-08-24,OMC,Omnicom Group,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/OMC_features.json,True,1.0,True,,
2026-08-24,PEP,PepsiCo,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/PEP_features.json,True,4.0,True,,
2026-08-24,PYPL,PayPal,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-24/PYPL_features.json,True,12.0,True,,
